category,url,clicks,impressions,action_hint
B_google_only,https://stats47.jp/areas/22000/cities/22213,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/22000/cities/22223,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/23209,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/23210,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/23214,0,10,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/cities/23204,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/cities/23209,0,15,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/cities/23210,0,15,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/cities/23211,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/cities/23214,0,16,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/23000/cities/23220,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24201,0,23,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24202,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24203,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24204,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24205,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24207,0,4,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24208,0,25,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24209,0,12,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24210,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24211,0,11,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24212,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24215,0,11,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24216,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24303,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24324,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24341,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24344,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24461,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24543,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/24000/cities/24562,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/25000/cities/25202,0,20,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/25000/cities/25204,0,14,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/25000/cities/25207,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/25000/cities/25209,0,18,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/25000/cities/25210,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/25000/cities/25214,0,11,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/26000/cities/26322,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/26000/cities/26344,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/26000/cities/26366,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/27000/27221,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/27000/27232,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/27000/27361,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/27000/safetyenvironment,0,4,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/27000/tourism,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/28000/administrativefinancial,0,10,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/28000/agriculture,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/28000/construction,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/28000/laborwage,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/28000/safetyenvironment,0,14,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/29202,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/agriculture,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29201,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29202,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29207,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29210,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29212,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29363,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29442,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/cities/29450,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/29000/educationsports,0,7,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/31000/31202,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/31000/cities/31202,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/33666,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33205,0,7,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33207,0,9,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33209,0,10,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33211,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33212,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33215,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33216,0,8,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33346,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/cities/33445,0,4,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/landweather,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/safetyenvironment,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/33000/socialsecurity,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/35000/35202,0,4,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/35000/35210,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/35000/cities/35215,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/37000/administrativefinancial,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/37000/cities/37205,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/37000/cities/37206,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/37000/cities/37386,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/38000/cities/38201,0,15,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/38000/cities/38206,0,21,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/38000/cities/38215,0,5,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/38000/cities/38386,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/38000/cities/38506,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/40000/cities/40203,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/40000/cities/40212,0,10,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/40000/cities/40421,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/41000/cities/41327,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42201,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42203,0,7,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42204,0,20,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42207,0,10,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42208,0,13,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42209,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42210,0,12,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42211,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42212,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42213,0,4,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42214,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42307,0,10,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42308,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/42000/cities/42391,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/43203,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/43213,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/43215,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/cities/43203,0,2,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/cities/43204,0,3,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/cities/43215,0,6,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/cities/43348,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/cities/43403,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/43000/cities/43442,0,1,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
B_google_only,https://stats47.jp/areas/44000/cities/44202,0,12,T0 対策候補（sitemap 外だが Google 認識中 = 過去残骸）
