code,indicator,unit,category,series,opp,prefAvail,cityAvail,prefUsed,cityUsed,vintage,prefId,cityId
H730310,県内他市区町村への通勤・通学者数（オートバイ）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730311,県内他市区町村への通勤・通学者数（自転車）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730312,県内他市区町村への通勤・通学者数（ハイヤー・タクシー）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730313,県内他市区町村への通勤・通学者数（その他）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730402,他県への通勤・通学者数（鉄道・電車）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730403,他県への通勤・通学者数（乗合バス）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730404,他県への通勤・通学者数（勤め先・学校のバス）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730408,他県への通勤・通学者数（利用交通手段が2種類）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730409,他県への通勤・通学者数（利用交通手段が3種類以上）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730410,他県への通勤・通学者数（オートバイ）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730411,他県への通勤・通学者数（自転車）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730412,他県への通勤・通学者数（ハイヤー・タクシー）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H730413,他県への通勤・通学者数（その他）,人,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7402,家計を主に支える者が雇用者である普通世帯数（持ち家）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740201,家計を主に支える者が雇用者である普通世帯数（持ち家・通勤時間30分未満）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740202,家計を主に支える者が雇用者である普通世帯数（持ち家・通勤時間30～59分）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740203,家計を主に支える者が雇用者である普通世帯数（持ち家・通勤時間60～89分）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740204,家計を主に支える者が雇用者である普通世帯数（持ち家・通勤時間90分以上）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7403,家計を主に支える者が雇用者である普通世帯数（持ち家以外）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740301,家計を主に支える者が雇用者である普通世帯数（持ち家以外・通勤時間30分未満）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740302,家計を主に支える者が雇用者である普通世帯数（持ち家以外・通勤時間30～59分）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740303,家計を主に支える者が雇用者である普通世帯数（持ち家以外・通勤時間60～89分）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H740304,家計を主に支える者が雇用者である普通世帯数（持ち家以外・通勤時間90分以上）,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7503,郵便物引受数,千通,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H760101,電話加入数（住宅用）,加入,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7604,携帯電話・PHS契約数,契約,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7702,ケーブルテレビ加入世帯数,世帯,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7703,ブロードバンドサービス契約数,契約,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H7704,ブロードバンドサービス契約数（3．9－4世代携帯電話アクセスサービス契約数を除く）,契約,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9106,地区公園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9108,特殊公園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H910801,風致公園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H910802,動植物公園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H910803,歴史公園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H910804,墓園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H910901,広域公園数,箇所,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9202,街区公園面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9203,近隣公園面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9204,運動公園面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H920501,緩衝緑地面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H920502,都市緑地面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H920503,緑道面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9207,総合公園面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H9209,大規模公園面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
H920901,広域公園面積,ｈａ,居住,basic,NEW pref,1,0,0,0,0,0000010108,
#I0930201,#I0930201_一般病院常勤医師数（100病床当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I0930301,#I0930301_一般病院看護師・准看護師数（100病床当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I10101,#I10101_一般病院外来患者数（常勤医師1人1日当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I10102,#I10102_一般病院在院患者数（常勤医師1人1日当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I10103,#I10103_一般病院在院患者数（看護師・准看護師1人1日当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I10201,#I10201_精神科病院外来患者数（常勤医師1人1日当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I10202,#I10202_精神科病院在院患者数（常勤医師1人1日当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
#I10203,#I10203_精神科病院在院患者数（看護師・准看護師1人1日当たり）（病院報告）,人,健康・医療,indicator,NEW pref,1,0,0,0,0,0000010209,
I1201,平均余命（20歳）（男）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1202,平均余命（20歳）（女）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1301,平均余命（40歳）（男）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1302,平均余命（40歳）（女）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1401,平均余命（60歳）（男）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1402,平均余命（60歳）（女）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1501,平均余命（65歳）（男）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1502,平均余命（65歳）（女）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1601,健康寿命（男）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I1602,健康寿命（女）,年,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210101,健康診断受診者数（保健所及び市区町村実施分）（結核）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210104,健康診断受診者数（保健所及び市区町村実施分）（生活習慣病）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210110,健康診断受診者数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210112,健康診断受診者数（保健所実施分・精神）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210114,健康診断受診者数（保健所実施分・生活習慣病）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210115,健康診断受診者数（保健所実施分・妊産婦）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210116,健康診断受診者数（保健所実施分・乳幼児）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210117,健康診断受診者数（保健所実施分・一般）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210120,健康診断受診者数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I210121,健康診断受診者数（市町村実施分・結核）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2201,妊娠の届出数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2211,妊産婦保健指導数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221110,妊産婦保健指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221112,産婦保健指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221120,妊産婦保健指導数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221121,妊婦保健指導数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221122,産婦保健指導数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2212,乳幼児保健指導数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221210,乳幼児保健指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I221220,乳幼児保健指導数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2221,妊産婦訪問指導数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I222110,妊産婦訪問指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I222120,妊産婦訪問指導数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2222,乳幼児訪問指導数,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I222210,乳幼児訪問指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I222220,乳幼児訪問指導数（市町村実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I223110,身体障害児療育指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I223210,長期療養児療育指導数（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230101,歯科健診・保健指導延人員（妊産婦）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230102,歯科健診・保健指導延人員（乳幼児）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230103,歯科健診・保健指導延人員（その他）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230122,歯科健診・保健指導延人員（市町村実施分・乳幼児）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2302,歯科予防処置延人員,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230201,歯科予防処置延人員（妊産婦）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230202,歯科予防処置延人員（乳幼児）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230203,歯科予防処置延人員（その他）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230210,歯科予防処置延人員（保健所実施分）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230301,歯科健診受診延人員（妊産婦）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230302,歯科健診受診延人員（乳幼児）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230303,歯科健診受診延人員（その他）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230401,歯科保健指導延人員（妊産婦）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230402,歯科保健指導延人員（乳幼児）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I230403,歯科保健指導延人員（その他）,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2401,試験検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2402,細菌学的検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2403,食品衛生関係検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2404,臨床学的検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2405,水質検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I240501,水質検査件数（飲用水）,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2406,廃棄物関係検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2407,環境・公害関係検査件数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2501,保健所の環境衛生監視員等による調査及び監視指導延施設数,件,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2502,食品営業施設数,所,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2601,胃がん検診受診者数（勤め先）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2602,肺がん検診受診者数（勤め先）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2603,子宮頸がん検診受診者数（勤め先）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2604,乳がん検診受診者数（勤め先）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2605,大腸がん検診受診者数（勤め先）,千人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2701,健康増進（栄養指導）被指導延人員,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I2801,精神保健福祉相談、デイ・ケア、訪問指導実人員,人,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I3301,食料自給率（カロリーベース）,％,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I411101,身長（小学5年）（男）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I411102,身長（小学5年）（女）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I411201,身長（中学2年）（男）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I411202,身長（中学2年）（女）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I411301,身長（高校2年）（男）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I411302,身長（高校2年）（女）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I412101,体重（小学5年）（男）,ｋｇ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I412102,体重（小学5年）（女）,ｋｇ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I412201,体重（中学2年）（男）,ｋｇ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I412202,体重（中学2年）（女）,ｋｇ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I412301,体重（高校2年）（男）,ｋｇ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I412302,体重（高校2年）（女）,ｋｇ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I421101,50ｍ走（小学5年）（男）,秒,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I421102,50ｍ走（小学5年）（女）,秒,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I421201,50ｍ走（中学2年）（男）,秒,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I421202,50ｍ走（中学2年）（女）,秒,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I423101,ソフトボール投げ（小学5年）（男）,ｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I423102,ソフトボール投げ（小学5年）（女）,ｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I423201,ハンドボール投げ（中学2年）（男）,ｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I423202,ハンドボール投げ（中学2年）（女）,ｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I431101,立ち幅跳び（小学5年）（男）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I431102,立ち幅跳び（小学5年）（女）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I431201,立ち幅跳び（中学2年）（男）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I431202,立ち幅跳び（中学2年）（女）,ｃｍ,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I510101,病院数（公立医療機関）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I510102,病院数（公的医療機関）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I510111,精神科病院数（公立医療機関）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I510121,一般病院数（公立医療機関）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I510122,一般病院数（公的医療機関）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520101,病床規模別病院数（20～49病床）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520102,病床規模別病院数（50～99病床）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520103,病床規模別病院数（100～199病床）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520104,病床規模別病院数（200～299病床）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520105,病床規模別病院数（300病床以上）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520113,病床規模別一般病院数（100～199病床）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520114,病床規模別一般病院数（200～299病床）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
I520115,病床規模別一般病院数（300病床以上）,施設,健康・医療,basic,NEW pref,1,0,0,0,0,0000010109,
